decade,year,title,term,category,line_text,first_tech_position,first_tech_category
1990,1996,independence day,phone,communication,"She always keeps her portable phone listed, for emergencies. Sometimes it's just her first initial, sometime her nickname...",0.24193548387096775,communication
1990,1996,independence day,phone,communication,"This, pops, is every phone book in America.",0.4883720930232558,communication
1990,1996,independence day,television,communication,The television said they've started with the looting already. Vultures.,0.056338028169014086,communication
1990,1996,independence day,radio,communication,I'll see how they're doing with the radio transmitter.,0.6666666666666666,communication
1990,1996,independence day,radio,communication,The helicopter never arrived at Nellis and there's been no radio contact.,0.8082191780821918,communication
1990,1996,independence day,machine,computational,"Please, you're not buying into any of this nonsense, are you? We don't have the manpower or the resources to launch that kind of a campaign.  Not to mention that this whole cockamamie plan is dependent on a machine that no one in the world is qualified to operate.",0.7840909090909091,computational
1980,1987,innerspace,data,computational,Come on...look at her. Don't you know anything about women?... The data is skewed. We might as well go with instinct...,0.5630252100840336,computational
1980,1987,innerspace,data,computational,Your data must be bad. Everyone can't be lying all the time.,0.08333333333333333,computational
1980,1987,innerspace,phone,communication,Not who. A data bank. Just keep your ear to the phone and don't make a sound.,0.6233766233766234,communication
1980,1987,innerspace,data,computational,Not who. A data bank. Just keep your ear to the phone and don't make a sound.,0.6233766233766234,communication
1980,1987,innerspace,phone,communication,Good. Get to a phone.,0.7142857142857143,communication
1980,1987,innerspace,data,computational,"Think of the scientific data we'll gain. Come on, lets get out of here.",0.3380281690140845,computational
1980,1987,innerspace,phone,communication,...I need to make a phone call.,0.6451612903225806,communication
1980,1987,innerspace,computer,computational,A chip. Goes in a computer.,0.6666666666666666,computational
1990,1999,the insider,tv,communication,"There's Dad, on TV.",0.8421052631578947,communication
1990,1999,the insider,phone,communication,"Oh, it's real selective... about as hard to get a hold of as the Manhattan phone book.",0.872093023255814,communication
1990,1999,the insider,television,communication,"I am? You pay me to go get guys like Wigand, to draw him out. To get him to trust us, to get him to go on television. I do. I deliver him. He sits. He talks. He violates his own fucking confidentiality agreement. And he's only the key witness in the biggest public health reform issue, maybe the biggest, most-expensive corporate-malfeasance case in U.S. history. And Jeffrey Wigand, who's out on a limb, does he go on television and tell the truth? Yes. Is it newsworthy? Yes. Are we gonna air it? Of course not. Why? Because he's not telling the truth? No. Because he is telling the truth. That's why we're not going to air it. And the more truth he tells, the worse it gets!",0.15657311669128507,communication
1990,1999,the insider,radio,communication,"""Tortious interference""? Sounds like a disease caught by a radio.",0.9076923076923077,communication
1990,1999,the insider,computer,computational,That computer has everything...,0.16129032258064516,computational
1990,1999,the insider,television,communication,"""60 Minutes,"" the television show?",0.5294117647058824,communication
1990,1999,the insider,phone,communication,"""I'm Lowell Bergman, I'm from '60 Minutes.'"" You know, you take the ""60 Minutes"" out of that sentence, nobody returns your phone call. Maybe Wigand's right. Maybe I'm hooked. What am I hooked on? The rush? ""60 Minutes""? What the hell for? Infotainment. It's so fucking useless, all of it.",0.4270833333333333,communication
1990,1999,the insider,radio,communication,"Do me a favor, will you? Spare me, for God's sake. Get in the real world. What do you think? I'm going to resign in protest? To force it on the air? The answer is ""no."" I don't plan to spend the end of my days wandering in the wilderness of National Public Radio.  That decision I've already made.",0.8653198653198653,communication
1990,1999,the insider,tv,communication,"No. We don't do that.  You've seen ""60 Minutes"" and Mike Wallace. So you know our reputation for integrity and objectivity. You also know we are the highest-rated, most-respected, TV-magazine news show in America.",0.8450704225352113,communication
1990,1999,the insider,robot,computational,"I greased the rails for a guy who wanted to say yes. I helped him to say yes. Alright. You're not a robot, Jeff! That's all. You got a mind of your own, don't you?",0.6134969325153374,computational
1990,1999,the insider,network,computational,"...to a network, probably, we're all commodities.  To me? You are not a commodity. What you are is important.",0.07339449541284404,computational
1990,1999,the insider,internet,computational,"The internet said you did graduate work in Wisconsin, then went to UC La Jolla with Professor... Marcus?",0.038461538461538464,computational
1990,1999,the insider,television,communication,The seven CEOs of Big Tobacco... they got up in front of Congress that time... it was on television...,0.8725490196078431,communication
1990,1999,the insider,phone,communication,"I'm Lowell Bergman. We spoke on the phone, remember?",0.6923076923076923,communication
1990,1999,the insider,phone,communication,"No, you can.  Tell him to get on the fucking phone!",0.8823529411764706,communication
1990,1999,the insider,phone,communication,"Alright, now listen to me. I want you -- I want you to tell him, in these words: get on the fucking phone...!",0.9174311926605505,communication
1990,1999,the insider,phone,communication,"No, no. Don't call the police!  Just tell him I'm on the phone with you... My name is Lowell Bergman... Just tell him that.",0.4634146341463415,communication
1990,1999,the insider,device,computational,"A delivery device for nicotine. Put it in your mouth, light it up, and you're gonna get your fix...",0.1111111111111111,computational
1990,1999,the insider,device,computational,A delivery device for nicotine.,0.3548387096774194,computational
1990,1999,the insider,machine,computational,There an echo in here? Your objection's been recorded. She typed it into her little machine over there. It's on the record. So now I'll proceed with my deposition of my witness. Does it act as a drug?,0.42,computational
2000,2003,intolerable cruelty,phone,communication,"I'm sorry. That was unkind and -- but, we changed our minds.  Did you really mean what you said on the phone. It wasn't because you found out about Rex?",0.6776315789473685,communication
2000,2003,intolerable cruelty,device,computational,He would invite these girls home from the staple factory to our condominium in Palm Springs. He had a device he called the Intruder.,0.7727272727272727,computational
